Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,64,64,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.018623,4.506570,0.008032,
MMA CUDA,43.662739,0.014334,0.027204,False,0.004362,0.073633,
MMA CUDA Shared,0.222891,0.006639,0.014390,False,0.004362,0.073633,
MMA Tensor,0.154786,0.005319,0.017025,False,0.100637,0.115840,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.003203,0.030898,0.000573,0.026103,0.001934,0.027337,0.025215,0.001750,0.017526,0.038887,0.001819,0.017526,
0.003159,0.030964,0.000591,0.025939,0.001713,0.027417,0.024212,0.001718,0.017561,0.039268,0.001773,0.017890,
0.003145,0.030797,0.000568,0.025961,0.001773,0.026596,0.024088,0.001685,0.017175,0.038413,0.001764,0.018492,
0.003188,0.030816,0.000565,0.026097,0.001840,0.026209,0.023906,0.001725,0.017331,0.037035,0.001759,0.017535,
0.003131,0.030571,0.000600,0.026271,0.001910,0.026926,0.024405,0.001761,0.017839,0.036511,0.001843,0.018339,
0.003192,0.030435,0.000546,0.026310,0.001724,0.026382,0.024955,0.001762,0.017164,0.035803,0.001732,0.017268,
0.003191,0.030399,0.000534,0.026501,0.001749,0.026879,0.024796,0.001703,0.017576,0.036862,0.001791,0.017616,
0.003156,0.030437,0.000573,0.025768,0.001728,0.026182,0.023882,0.001710,0.017473,0.036677,0.001746,0.017901,
0.003149,0.030377,0.000557,0.026341,0.001928,0.026580,0.024642,0.001755,0.017461,0.037022,0.001844,0.017310,
0.003153,0.030970,0.000548,0.027208,0.001752,0.026303,0.023798,0.001764,0.017343,0.037228,0.001748,0.017272,
0.003153,0.031123,0.000554,0.026741,0.001744,0.026149,0.024220,0.001740,0.017028,0.036570,0.001808,0.018004,
0.003153,0.030469,0.000581,0.026815,0.001992,0.026396,0.024677,0.001636,0.017520,0.036312,0.001777,0.017114,
0.003153,0.030597,0.000588,0.026246,0.001753,0.026160,0.024932,0.001722,0.017474,0.036337,0.001738,0.018093,
0.003151,0.476904,0.000544,0.026544,0.001721,0.026458,0.025240,0.001750,0.017935,0.035038,0.001824,0.017377,
0.003351,0.029014,0.000632,0.026220,0.001736,0.026315,0.024008,0.001739,0.017230,0.037791,0.001825,0.017630,
0.003356,0.029052,0.000630,0.026127,0.001958,0.027140,0.024400,0.001704,0.017748,0.034618,0.001787,0.017831,
0.003335,0.029915,0.000598,0.025828,0.001766,0.026798,0.024633,0.001733,0.017684,0.035682,0.001823,0.017751,
0.003364,0.029913,0.000581,0.025975,0.001741,0.027449,0.024018,0.001712,0.017697,0.036618,0.001742,0.017905,
0.003350,0.029205,0.000596,0.025881,0.001713,0.026604,0.024396,0.001732,0.017446,0.036316,0.001772,0.018129,
0.003371,0.029329,0.000519,0.026521,0.002008,0.026230,0.024280,0.001768,0.016770,0.036306,0.001760,0.017271,
0.003361,0.028951,0.000562,0.026946,0.001904,0.026323,0.023905,0.001732,0.018413,0.037144,0.001774,0.018248,
0.003360,0.029193,0.000599,0.026221,0.001746,0.026092,0.025232,0.001758,0.016907,0.036635,0.001748,0.018026,
0.003393,0.029349,0.000619,0.026645,0.001931,0.026291,0.025084,0.001706,0.017695,0.036096,0.001757,0.017368,
0.003374,0.028851,0.000635,0.025981,0.001729,0.026615,0.024288,0.001710,0.017456,0.036652,0.001829,0.017669,
0.003378,0.029379,0.000570,0.025862,0.001749,0.026453,0.024696,0.001750,0.017585,0.036618,0.001816,0.017852,
0.003349,0.029147,0.000548,0.026225,0.001717,0.025753,0.023797,0.001771,0.017404,0.036628,0.001734,0.017927,
0.003351,0.030158,0.000563,0.026863,0.001906,0.027072,0.024288,0.001741,0.016915,0.037311,0.001742,0.018189,
0.003321,0.029522,0.000617,0.026154,0.001770,0.025558,0.024245,0.001724,0.016881,0.036310,0.001783,0.017250,
0.003387,0.029832,0.000548,0.026820,0.001765,0.025966,0.024215,0.001744,0.017081,0.036366,0.001772,0.018587,
0.003338,0.028789,0.000575,0.027231,0.001759,0.025970,0.024888,0.001709,0.017294,0.035674,0.001783,0.017304,
0.003316,0.029319,0.000591,0.026819,0.001981,0.027007,0.024782,0.001776,0.017493,0.036580,0.001739,0.017848,
0.003361,0.029470,0.000629,0.026942,0.001790,0.026596,0.024151,0.001759,0.017118,0.037391,0.001783,0.018038,
0.003367,0.029526,0.000554,0.025932,0.001720,0.026547,0.024298,0.001726,0.017932,0.035580,0.001736,0.017972,
0.003359,0.029103,0.000605,0.026072,0.001923,0.027118,0.025180,0.001729,0.016938,0.036479,0.001801,0.018054,
0.003369,0.029336,0.000568,0.025916,0.001719,0.026691,0.024681,0.001716,0.017646,0.036492,0.001743,0.017952,
0.003350,0.029204,0.000546,0.026015,0.001734,0.027408,0.024371,0.001734,0.017789,0.036499,0.001766,0.017015,
0.003343,0.029167,0.000608,0.026687,0.001751,0.026294,0.023892,0.001745,0.017311,0.036587,0.001763,0.017884,
0.003365,0.040774,0.000570,0.026506,0.001921,0.025854,0.024379,0.001734,0.017952,0.034460,0.001758,0.018064,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.017513,0.035212,0.000689,0.228910,0.004390,0.026834,0.077057,0.003320,0.016823,0.102744,0.002809,0.016421,
0.010761,0.034134,0.000671,0.082907,0.003737,0.025802,0.078075,0.003397,0.016976,0.097601,0.002621,0.016833,
0.003565,0.034358,0.000766,0.081696,0.003666,0.025728,0.077976,0.003274,0.016832,0.098731,0.003081,0.016743,
0.003498,0.034343,0.000635,0.239480,0.003710,0.025824,0.078739,0.003262,0.017509,0.097235,0.003093,0.017765,
0.003575,0.034435,0.000641,0.212881,0.003764,0.025076,0.078045,0.003289,0.018396,0.109690,0.003061,0.024681,
0.003599,0.033939,0.000638,0.300898,0.003321,0.025509,0.078493,0.003255,0.017725,0.090579,0.002820,0.017564,
0.003573,0.034649,0.000639,0.077669,0.003244,0.026246,0.080548,0.003354,0.019403,0.088597,0.002784,0.016199,
0.003477,0.033950,0.000661,0.076456,0.003716,0.026403,0.077803,0.003298,0.017442,0.098793,0.002815,0.016341,
0.003547,0.033629,0.000673,0.078175,0.003331,0.028283,0.078134,0.003342,0.017336,0.097789,0.002788,0.016401,
0.003497,0.033882,0.000697,0.076215,0.003296,0.026509,0.078757,0.003233,0.017142,0.264935,0.002763,0.016680,
0.003607,0.034496,0.000627,0.077544,0.003311,0.026546,0.078081,0.003313,0.012731,0.271962,0.002706,0.022729,
0.003530,0.034350,0.000649,0.077099,0.003224,0.026462,0.077971,0.003200,0.017938,0.103990,0.002620,0.017550,
0.003584,0.034245,0.000686,0.076846,0.003274,0.026352,0.079617,0.003213,0.017605,0.266144,0.002643,0.019014,
0.003585,0.034400,0.000629,0.077406,0.003284,0.026062,0.077627,0.003270,0.018008,0.098036,0.002687,0.018298,
0.003497,0.033788,0.000652,0.076279,0.003291,0.026314,0.078627,0.003193,0.018231,0.093798,0.002686,0.018229,
0.003491,0.034381,0.000640,0.077817,0.003299,0.025247,0.078521,0.003164,0.018600,0.091735,0.002618,0.017648,
0.003469,0.033822,0.000728,0.080465,0.003465,0.028074,0.078375,0.003276,0.017531,0.090265,0.002665,0.017757,
0.003525,0.033839,0.000677,0.076959,0.003414,0.027377,0.077667,0.003230,0.018574,0.089521,0.002654,0.018486,
0.003589,0.033962,0.000665,0.076516,0.003319,0.026941,0.078717,0.003328,0.017101,0.087978,0.002631,0.018480,
0.003535,0.034088,0.000690,0.077041,0.003312,0.025301,0.075071,0.002879,0.017948,0.088904,0.002645,0.017433,
0.003502,2.221816,0.000783,0.077551,0.003271,0.025920,0.070276,0.002633,0.017969,0.087456,0.002694,0.018561,
0.004347,0.183803,0.000691,0.077514,0.003339,0.025759,0.069811,0.002665,0.018683,0.085800,0.002641,0.018608,
0.004315,0.033103,0.000683,0.076763,0.003407,0.025932,0.068923,0.002682,0.018077,0.085277,0.002704,0.017844,
0.004343,0.032730,0.000714,0.077294,0.003255,0.025634,0.069029,0.002686,0.018621,0.085749,0.002572,0.018167,
0.004353,0.033220,0.000726,0.077290,0.003325,0.026619,0.068778,0.002693,0.018305,0.084910,0.002604,0.018651,
0.004264,0.032807,0.000690,0.076460,0.003321,0.027374,0.069206,0.002663,0.018454,0.083684,0.002633,0.018077,
0.004323,0.032696,0.000675,0.077118,0.003349,0.026163,0.069798,0.002633,0.017720,0.083519,0.002572,0.017838,
0.004285,0.032617,0.000737,0.076521,0.003239,0.026486,0.069334,0.002681,0.018591,0.099313,0.002769,0.019124,
0.004384,0.032605,0.000705,0.077283,0.003349,0.026091,0.068931,0.002684,0.017768,0.084113,0.002650,0.018603,
0.004297,0.032510,0.000733,0.081284,0.003350,0.027765,0.069380,0.002658,0.018078,0.082855,0.002634,0.018309,
0.004367,0.033043,0.000734,0.077321,0.003233,0.025519,0.070981,0.002676,0.017961,0.083375,0.002617,0.018268,
0.004339,0.032862,0.000693,0.077541,0.003273,0.025699,0.068960,0.002687,0.018129,0.083028,0.002548,0.018212,
0.004393,0.033111,0.000725,0.077296,0.003293,0.026777,0.069756,0.002716,0.018077,0.085586,0.002582,0.018105,
0.004291,0.032645,0.000690,0.076378,0.003165,0.025702,0.142801,0.004873,0.018966,0.085421,0.002659,0.018086,
0.004277,0.032250,0.000718,0.077008,0.003245,0.025928,0.104945,0.004475,0.018618,0.083182,0.002555,0.018022,
0.004358,0.032493,0.000727,0.077184,0.003228,0.026296,0.931649,0.005845,0.014981,0.083015,0.002595,0.018202,
0.004381,0.032809,0.000681,0.076846,0.003381,0.025680,0.406788,0.003772,0.017741,0.080527,0.002552,0.018275,
0.004393,0.032414,0.000688,0.077201,0.003252,0.026144,0.081490,0.003131,0.016801,0.079472,0.002591,0.017847,
0.004352,0.032380,0.000692,0.077258,0.003221,0.026340,0.074922,0.002886,0.015817,0.078607,0.002520,0.017688,
0.004396,0.032520,0.000666,0.078066,0.003241,0.026267,0.068001,0.002688,0.017507,0.080371,0.002596,0.018444,
0.004304,0.032875,0.000696,0.077479,0.003229,0.026398,0.067243,0.002688,0.016852,0.079016,0.002556,0.018804,
0.004344,0.032935,0.000690,0.078284,0.003212,0.025544,0.067927,0.002597,0.016594,0.080059,0.002588,0.017543,
0.004285,0.033287,0.000717,0.076206,0.003255,0.026313,0.068192,0.002617,0.017436,0.079757,0.002560,0.018462,
0.004296,0.032393,0.000699,0.077074,0.003319,0.026129,0.067437,0.002610,0.016397,0.079896,0.002593,0.018264,
0.004286,0.032330,0.000734,0.078339,0.003326,0.025735,0.067782,0.002659,0.016910,0.080709,0.002608,0.018128,
0.004351,0.032926,0.000723,0.077557,0.003352,0.027162,0.067739,0.002611,0.016584,0.078806,0.002652,0.017945,
0.004331,0.032460,0.000684,0.077685,0.003347,0.025664,0.066571,0.002685,0.016740,0.077582,0.002535,0.017860,
0.004338,0.033005,0.000696,0.076793,0.003174,0.026305,0.066609,0.002620,0.016690,0.079234,0.002568,0.017582,
0.004311,0.033538,0.000681,0.077144,0.003229,0.025893,0.066926,0.002630,0.016830,0.078509,0.002523,0.017937,
0.004244,0.032557,0.000702,0.076747,0.003293,0.025885,0.066838,0.002600,0.016386,0.078496,0.002602,0.017766,
